OBJECTID,HUC_8,HUC_12,HU_8_NAME,HU_10_NAME,HU_12_NAME,county_10,countylsad,city_10,citylsda,,blank
88180,,102801000000,,Locust Creek,Locust Creek,,,,,,
88181,,102801000000,,Brushy Creek,Brushy Creek,,,,,,
88183,,102801000000,,Lick Fork,Lick Fork,,,,,,
88184,,102801000000,,Johnson Creek-Grand River,Johnson Creek-Grand River,,,,,,
88185,,102801000000,,Wheeler Creek-Grindstone Creek,Wheeler Creek-Grindstone Creek,,,,,,
88186,,102801000000,,Goose Lake-West Yellow Creek,Goose Lake-West Yellow Creek,,,,,,
88192,,102801000000,,Mill Creek-Shoal Creek,Mill Creek-Shoal Creek,,,,,,
88193,,102801000000,,Lower East Yellow Creek,Lower East Yellow Creek,,,,,,
88195,,102400000000,,Smith Fork-Little Platte River,Smith Fork-Little Platte River,,,,,,
88196,,102801000000,,Panther Creek,Panther Creek,,,,,,
88198,,102400000000,,Candy Creek-Platte River,Candy Creek-Platte River,,,,,,
88202,,102400000000,,Third Fork,Third Fork,,,,,,
88203,,102801000000,,Roach Lake-Grand River,Roach Lake-Grand River,,,,,,
88204,,102801000000,,Tom Creek,Tom Creek,,,,,,
88206,,102801000000,,Otter Creek,Otter Creek,,,,,,
88208,,102801000000,,Turkey Creek-Shoal Creek,Turkey Creek-Shoal Creek,,,,,,
88209,,102400000000,,McGuire Branch,McGuire Branch,,,,,,
88210,,102801000000,,Shoal Creek,Shoal Creek,,,,,,
88212,,102801000000,,Deer Creek-Shoal Creek,Deer Creek-Shoal Creek,,,,,,
88213,,102801000000,,Crabapple Creek-Shoal Creek,Crabapple Creek-Shoal Creek,,,,,,
88215,,102801000000,,Campbell Creek-Grand River,Campbell Creek-Grand River,,,,,,
88216,,102400000000,,Middle Castile Creek,Middle Castile Creek,,,,,,
88217,,102801000000,,City of Sumner-Grand River,City of Sumner-Grand River,,,,,,
88218,,102801000000,,Clear Creek-Old Channel Shoal Creek,Clear Creek-Old Channel Shoal Creek,,,,,,
88222,,102400000000,,Malden Creek,Malden Creek,,,,,,
88224,,102400000000,,Pigeon Creek-Platte River,Pigeon Creek-Platte River,,,,,,
88229,,102801000000,,Braymer Lake-Shoal Creek,Braymer Lake-Shoal Creek,,,,,,
88231,,102801000000,,Elk Creek,Elk Creek,,,,,,
88234,,102400000000,,Horse Fork,Horse Fork,,,,,,
88235,,102801000000,,Goose Creek,Goose Creek,,,,,,
88236,,102400000000,,Grindstone Creek-Little Platte River,Grindstone Creek-Little Platte River,,,,,,
88237,,102801000000,,Headwaters Shoal Creek,Headwaters Shoal Creek,,,,,,
88240,,102801000000,,Bridge Creek,Bridge Creek,,,,,,
88241,,102801000000,,Towstring Creek,Towstring Creek,,,,,,
88242,,102801000000,,Mud Creek,Mud Creek,,,,,,
88245,,102400000000,,Lower Castile Creek,Lower Castile Creek,,,,,,
88246,,102801000000,,Yellow Creek,Yellow Creek,,,,,,
88250,,102801000000,,Cottonwood Creek-Old Channel Shoal Creek,Cottonwood Creek-Old Channel Shoal Creek,,,,,,
88251,,102400000000,,Belcher Branch-Platte River,Belcher Branch-Platte River,,,,,,
88252,,102801000000,,Log Creek,Log Creek,,,,,,
88254,,102801000000,,North Mud Creek,North Mud Creek,,,,,,
88256,,102400000000,,Linn Branch-Smithville Lake,Linn Branch-Smithville Lake,,,,,,
88257,,102801000000,,Hurricane Creek,Hurricane Creek,,,,,,
88259,,102801000000,,Tater Hill Creek,Tater Hill Creek,,,,,,
88270,,102400000000,,Funkhouser Creek-Smithville Lake-Little Platte River,Funkhouser Creek-Smithville Lake-Little Platte River,,,,,,
88273,,102801000000,,Headwaters Big Creek,Headwaters Big Creek,,,,,,
88274,,102801000000,,Potter Slough-Grand River,Potter Slough-Grand River,,,,,,
88275,,102801000000,,Salt Creek,Salt Creek,,,,,,
88281,,102801000000,,Headwaters Mud Creek,Headwaters Mud Creek,,,,,,
88284,,102400000000,,Grove Creek-Platte River,Grove Creek-Platte River,,,,,,
88285,,102801000000,,Grand River,Grand River,,,,,,
88290,,102801000000,,Wolf Branch-Big Creek,Wolf Branch-Big Creek,,,,,,
88304,,102400000000,,Jowler Creek-Lower Platte River,Jowler Creek-Lower Platte River,,,,,,
88305,,102400000000,,Camp Branch-Smithville Lake,Camp Branch-Smithville Lake,,,,,,
88311,,102400000000,,Dicks Creek,Dicks Creek,,,,,,
88314,,102801000000,,Shootman Creek,Shootman Creek,,,,,,
88318,,102400000000,,Smithville Lake Dam-Little Platte River,Smithville Lake Dam-Little Platte River,,,,,,
88319,,102801000000,,Big Creek,Big Creek,,,,,,
88326,,102400000000,,Little Platte River,Little Platte River,,,,,,
88344,,102400000000,,Platte River,Platte River,,,,,,
88348,,102400000000,,Todd Creek,Todd Creek,,,,,,
88349,,102400000000,,Wilkerson Creek,Wilkerson Creek,,,,,,
88350,,102400000000,,Second Creek,Second Creek,,,,,,
88362,,102400000000,,Prairie Creek,Prairie Creek,,,,,,
242226,,102300000000,,Stony Creek,Stony Creek,,,,,,
242227,,102300000000,,Headwaters Waterman Creek,Headwaters Waterman Creek,,,,,,
242228,,102300000000,,Pickerel Run,Pickerel Run,,,,,,
242234,,102300000000,,Engels Creek-Floyd River,Engels Creek-Floyd River,,,,,,
242235,,102300000000,,Little Muddy Creek,Little Muddy Creek,,,,,,
242239,,102300000000,,Evergreen Cemetery-Little Sioux River,Evergreen Cemetery-Little Sioux River,,,,,,
242244,,102300000000,,Village of Newkirk-Floyd River,Village of Newkirk-Floyd River,,,,,,
242247,,102300000000,,Lost Island Outlet,Lost Island Outlet,,,,,,
242252,,102300000000,,Sewer Creek,Sewer Creek,,,,,,
242253,,102300000000,,Headwaters West Branch Floyd River,Headwaters West Branch Floyd River,,,,,,
242254,,102300000000,,1.02E+11,1.02E+11,,,,,,
242255,,102300000000,,West Branch Mill Creek-Mill Creek,West Branch Mill Creek-Mill Creek,,,,,,
242256,,102300000000,,Ocheyedan River,Ocheyedan River,,,,,,
242257,,102300000000,,City of Spencer-Little Sioux River,City of Spencer-Little Sioux River,,,,,,
242258,,102300000000,,Little Floyd River,Little Floyd River,,,,,,
242377,,102300000000,,Rush Lake Outlet-Ocheyedan River,Rush Lake Outlet-Ocheyedan River,,,,,,
242379,,102300000000,,Headwaters Big Muddy Creek,Headwaters Big Muddy Creek,,,,,,
242383,,102300000000,,Bruegmann Park-Ocheyedan River,Bruegmann Park-Ocheyedan River,,,,,,
242386,,102300000000,,Drainage Ditch 46-Little Sioux River,Drainage Ditch 46-Little Sioux River,,,,,,
242390,,102300000000,,North Fork Floyd River-Floyd River,North Fork Floyd River-Floyd River,,,,,,
242391,,102300000000,,Big Muddy Creek,Big Muddy Creek,,,,,,
242395,,102300000000,,Dry Run,Dry Run,,,,,,
242397,,102300000000,,Little Ocheyedan River,Little Ocheyedan River,,,,,,
242399,,102300000000,,West Okoboji Lake,West Okoboji Lake,,,,,,
242403,,102300000000,,Milford Creek,Milford Creek,,,,,,
242405,,102300000000,,Headwaters Stony Creek,Headwaters Stony Creek,,,,,,
242415,,102300000000,,Ditch Number 61,Ditch Number 61,,,,,,
242419,,102300000000,,Dugout Creek-West Fork Little Sioux River,Dugout Creek-West Fork Little Sioux River,,,,,,
242420,,102300000000,,Drainage Ditch 19-Little Sioux River,Drainage Ditch 19-Little Sioux River,,,,,,
243848,,102300000000,,Judicial Ditch No 13,Judicial Ditch No 13,,,,,,
243854,,102300000000,,Judicial Ditch No 24,Judicial Ditch No 24,,,,,,
243855,,102300000000,,Osterman Creek-Ocheyedan River,Osterman Creek-Ocheyedan River,,,,,,
243858,,102300000000,,Round Lake,Round Lake,,,,,,
243863,,102300000000,,Ocheda Lake,Ocheda Lake,,,,,,
243870,,102300000000,,Okabena Lake,Okabena Lake,,,,,,
244688,,102300000000,,West Branch Little Sioux River,West Branch Little Sioux River,,,,,,
244691,,102300000000,,East Okoboji Lake,East Okoboji Lake,,,,,,
244699,,102300000000,,Rush Lake-West Fork Little Sioux River,Rush Lake-West Fork Little Sioux River,,,,,,
244706,,102300000000,,Diamond Lake-Little Sioux River,Diamond Lake-Little Sioux River,,,,,,
244715,,102300000000,,Loon Lake,Loon Lake,,,,,,
244718,,102300000000,,Judicial Ditch No 28,Judicial Ditch No 28,,,,,,
244720,,102300000000,,County Ditch No 117,County Ditch No 117,,,,,,
244724,,102300000000,,County Ditch No 11-Little Sioux River,County Ditch No 11-Little Sioux River,,,,,,
47555,,101702000000,,Park Slough,Park Slough,,,,,,
47608,,101702000000,,Dry Lake No. 2,Dry Lake No. 2,,,,,,
48620,,101702000000,,Dry Lake No. 1,Dry Lake No. 1,,,,,,
48648,,101702000000,,Mankey Slough,Mankey Slough,,,,,,
48710,,101702000000,,Lake Henry,Lake Henry,,,,,,
48734,,101702000000,,Goose Lake,Goose Lake,,,,,,
48844,,101702000000,,Hayes Slough,Hayes Slough,,,,,,
48872,,101702000000,,Lake Marsh,Lake Marsh,,,,,,
48935,,101702000000,,Lake Saint John,Lake Saint John,,,,,,
48949,,101702000000,,Willow Lake,Willow Lake,,,,,,
48968,,101702000000,,Scandinavian Cemetery,Scandinavian Cemetery,,,,,,
49028,,101702000000,,Dolph Creek,Dolph Creek,,,,,,
49047,,101702000000,,Gertson Slough,Gertson Slough,,,,,,
49061,,101702000000,,Lake Albert,Lake Albert,,,,,,
49105,,101702000000,,Lake Mitchell,Lake Mitchell,,,,,,
49116,,101702000000,,Lake Badger,Lake Badger,,,,,,
49192,,101702000000,,Pattee Creek,Pattee Creek,,,,,,
49212,,101702000000,,Upper East Brule Creek,Upper East Brule Creek,,,,,,
49222,,101702000000,,West Brule Creek,West Brule Creek,,,,,,
49301,,101702000000,,Twin Lakes,Twin Lakes,,,,,,
49365,,101702000000,,Lake Badus-Battle Creek,Lake Badus-Battle Creek,,,,,,
49457,,101702000000,,Village of Junius,Village of Junius,,,,,,
49545,,101702000000,,Lake Herman,Lake Herman,,,,,,
50078,,101702000000,,Lower East Brule Creek,Lower East Brule Creek,,,,,,
50113,,101702000000,,Union County State Park-Brule Creek,Union County State Park-Brule Creek,,,,,,
50136,,101702000000,,Union Creek,Union Creek,,,,,,
50169,,101702000000,,Big Ditch,Big Ditch,,,,,,
50252,,101702000000,,Outlet Brule Creek,Outlet Brule Creek,,,,,,
56998,,101702000000,,Upper Sixmile Creek,Upper Sixmile Creek,,,,,,
57027,,101702000000,,Rogg Creek-Rock River,Rogg Creek-Rock River,,,,,,
57030,,101702000000,,Headwaters Broken Creek,Headwaters Broken Creek,,,,,,
57033,,101702000000,,Lower Sixmile Creek,Lower Sixmile Creek,,,,,,
57034,,101702000000,,Dubois Creek-Indian Creek,Dubois Creek-Indian Creek,,,,,,
57035,,101702000000,,Beaver Creek-Big Sioux River,Beaver Creek-Big Sioux River,,,,,,
57040,,101702000000,,Headwaters Indian Creek,Headwaters Indian Creek,,,,,,
57106,,101702000000,,Bull Run,Bull Run,,,,,,
57181,,101702000000,,Middle Sixmile Creek,Middle Sixmile Creek,,,,,,
57232,,101702000000,,Burr Oak Creek,Burr Oak Creek,,,,,,
57241,,101702000000,,Big Sioux River,Big Sioux River,,,,,,
57342,,101702000000,,Rock River,Rock River,,,,,,
57398,,101702000000,,Dry Creek,Dry Creek,,,,,,
57535,,101702000000,,1.02E+11,1.02E+11,,,,,,
57642,,101702000000,,Green Creek-Big Sioux River,Green Creek-Big Sioux River,,,,,,
57697,,101702000000,,Little Beaver Creek-Big Sioux River,Little Beaver Creek-Big Sioux River,,,,,,
57877,,101702000000,,Broken Kettle Creek,Broken Kettle Creek,,,,,,
58119,,101702000000,,Westfield Creek,Westfield Creek,,,,,,
58120,,101702000000,,Rock Creek-Big Sioux River,Rock Creek-Big Sioux River,,,,,,
58121,,101702000000,,Richland Creek-Big Sioux River,Richland Creek-Big Sioux River,,,,,,
79234,,101702000000,,Lower Medary Creek,Lower Medary Creek,,,,,,
79276,,101702000000,,Coteau Lakes,Coteau Lakes,,,,,,
79279,,101702000000,,Clear Lake,Clear Lake,,,,,,
79281,,101702000000,,Lake View Cemetery,Lake View Cemetery,,,,,,
79284,,101702000000,,Lower Hidewood Creek,Lower Hidewood Creek,,,,,,
79286,,101702000000,,Dry Lake-Big Sioux River,Dry Lake-Big Sioux River,,,,,,
79287,,101702000000,,Hidewood Creek-Big Sioux River,Hidewood Creek-Big Sioux River,,,,,,
79289,,101702000000,,Bullhead Run,Bullhead Run,,,,,,
79290,,101702000000,,Upper North Deer Creek,Upper North Deer Creek,,,,,,
79291,,101702000000,,Peg Munky Run,Peg Munky Run,,,,,,
79292,,101702000000,,Lake Poinsett,Lake Poinsett,,,,,,
79294,,101702000000,,Upper Sixmile Creek,Upper Sixmile Creek,,,,,,
79295,,101702000000,,Peg Munky Run-Big Sioux River,Peg Munky Run-Big Sioux River,,,,,,
79296,,101702000000,,Oakwood Lakes,Oakwood Lakes,,,,,,
79297,,101702000000,,Middle North Deer Creek,Middle North Deer Creek,,,,,,
79298,,101702000000,,Saint Pauls Church,Saint Pauls Church,,,,,,
79299,,101702000000,,North Buffalo Creek,North Buffalo Creek,,,,,,
79301,,101702000000,,Dells of the Big Sioux River,Dells of the Big Sioux River,,,,,,
79302,,101702000000,,Lower Sixmile Creek,Lower Sixmile Creek,,,,,,
79303,,101702000000,,Goldsmith Lake,Goldsmith Lake,,,,,,
79304,,101702000000,,Lower Deer Creek-Medary Creek,Lower Deer Creek-Medary Creek,,,,,,
79305,,101702000000,,Fountain Cemetery,Fountain Cemetery,,,,,,
79306,,101702000000,,Lower North Deer Creek,Lower North Deer Creek,,,,,,
79307,,101702000000,,Medary Creek-Big Sioux River,Medary Creek-Big Sioux River,,,,,,
79308,,101702000000,,Trinity Cemetery,Trinity Cemetery,,,,,,
79310,,101702000000,,Molumby Slough,Molumby Slough,,,,,,
79311,,101702000000,,Riverview Cemetery,Riverview Cemetery,,,,,,
79312,,101702000000,,Lower Spring Creek,Lower Spring Creek,,,,,,
79313,,101702000000,,Lake Campbell-Battle Creek,Lake Campbell-Battle Creek,,,,,,
79314,,101702000000,,Midway Church-Big Sioux River,Midway Church-Big Sioux River,,,,,,
79315,,101702000000,,Pelican Lake-Battle Creek,Pelican Lake-Battle Creek,,,,,,
79316,,101702000000,,Mud Lake,Mud Lake,,,,,,
79317,,101702000000,,Mud Creek,Mud Creek,,,,,,
79318,,101702000000,,Lake Madison Church-Battle Creek,Lake Madison Church-Battle Creek,,,,,,
79319,,101702000000,,Lake Madison,Lake Madison,,,,,,
79320,,101702000000,,Lower Squaw Creek,Lower Squaw Creek,,,,,,
79321,,101702000000,,City of Flandreau-Big Sioux River,City of Flandreau-Big Sioux River,,,,,,
79322,,101702000000,,Upper Squaw Creek,Upper Squaw Creek,,,,,,
79323,,101702000000,,Lower Bachelor Creek,Lower Bachelor Creek,,,,,,
79324,,101702000000,,Upper Bachelor Creek,Upper Bachelor Creek,,,,,,
79325,,101702000000,,Brookfield Creek,Brookfield Creek,,,,,,
79326,,101702000000,,Upper West Pipestone Creek,Upper West Pipestone Creek,,,,,,
79327,,101702000000,,Anderson Slough-Skunk Creek,Anderson Slough-Skunk Creek,,,,,,
79328,,101702000000,,Town of Trent-Big Sioux River,Town of Trent-Big Sioux River,,,,,,
79329,,101702000000,,Colton Creek,Colton Creek,,,,,,
79333,,101702000000,,Outlet Battle Creek,Outlet Battle Creek,,,,,,
79346,,101702000000,,Jensen Creek-Skunk Creek,Jensen Creek-Skunk Creek,,,,,,
79347,,101702000000,,Town of Baltic-Big Sioux River,Town of Baltic-Big Sioux River,,,,,,
79348,,101702000000,,Lower West Pipestone Creek,Lower West Pipestone Creek,,,,,,
79349,,101702000000,,Silver Creek,Silver Creek,,,,,,
79350,,101702000000,,Slip-up Creek,Slip-up Creek,,,,,,
79351,,101702000000,,Willow Creek-Skunk Creek,Willow Creek-Skunk Creek,,,,,,
79352,,101702000000,,Lower West Branch Skunk Creek,Lower West Branch Skunk Creek,,,,,,
79353,,101702000000,,Buffalo Ridge-Skunk Creek,Buffalo Ridge-Skunk Creek,,,,,,
79354,,101702000000,,Split Rock Creek,Split Rock Creek,,,,,,
79356,,101702000000,,Falls of the Big Sioux River,Falls of the Big Sioux River,,,,,,
79358,,101702000000,,Wall Lake,Wall Lake,,,,,,
79359,,101702000000,,Headwaters Beaver Creek,Headwaters Beaver Creek,,,,,,
79361,,101702000000,,Spring Creek,Spring Creek,,,,,,
79367,,101702000000,,South Fork Beaver Creek,South Fork Beaver Creek,,,,,,
79368,,101702000000,,Outlet Skunk Creek,Outlet Skunk Creek,,,,,,
79388,,101702000000,,Dry Run Creek,Dry Run Creek,,,,,,
79395,,101702000000,,Otter Creek,Otter Creek,,,,,,
79403,,101702000000,,SiouxCemetery-Dry Run Creek,SiouxCemetery-Dry Run Creek,,,,,,
79417,,101702000000,,Emery Creek,Emery Creek,,,,,,
79424,,101702000000,,Middle Mud Creek,Middle Mud Creek,,,,,,
79426,,101702000000,,Moon Creek-Rock River,Moon Creek-Rock River,,,,,,
79429,,101702000000,,Whitney Creek-Little Rock River,Whitney Creek-Little Rock River,,,,,,
79433,,101702000000,,1.02E+11,1.02E+11,,,,,,
79439,,101702000000,,Kappes Creek-Otter Creek,Kappes Creek-Otter Creek,,,,,,
79441,,101702000000,,Village of Doon-Little Rock River,Village of Doon-Little Rock River,,,,,,
79444,,101702000000,,Cloverdale Creek,Cloverdale Creek,,,,,,
79446,,101702000000,,Lower Mud Creek,Lower Mud Creek,,,,,,
79449,,101702000000,,Rat Creek,Rat Creek,,,,,,
79459,,101702000000,,Peterson Creek-Big Sioux River,Peterson Creek-Big Sioux River,,,,,,
79460,,101702000000,,Village of Klondike-Big Sioux River,Village of Klondike-Big Sioux River,,,,,,
79463,,101702000000,,Our Saviors Church-Big Sioux River,Our Saviors Church-Big Sioux River,,,,,,
79471,,101702000000,,Cactus Hills-Big Sioux River,Cactus Hills-Big Sioux River,,,,,,
79487,,101702000000,,Klondike Creek,Klondike Creek,,,,,,
79488,,101702000000,,Village of Inwood-Big Sioux River,Village of Inwood-Big Sioux River,,,,,,
79490,,101702000000,,Beaver Creek,Beaver Creek,,,,,,
79491,,101702000000,,Ninemile Creek,Ninemile Creek,,,,,,
81849,,101702000000,,Upper Deer Creek-Medary Creek,Upper Deer Creek-Medary Creek,,,,,,
81850,,101702000000,,Upper Medary Creek,Upper Medary Creek,,,,,,
81851,,101702000000,,Middle Medary Creek,Middle Medary Creek,,,,,,
81852,,101702000000,,Upper Spring Creek,Upper Spring Creek,,,,,,
81853,,101702000000,,East Branch Flandreau Creek,East Branch Flandreau Creek,,,,,,
81854,,101702000000,,Upper Flandreau Creek,Upper Flandreau Creek,,,,,,
81855,,101702000000,,Willow Creek-Flandreau Creek,Willow Creek-Flandreau Creek,,,,,,
81856,,101702000000,,Lower Flandreau Creek,Lower Flandreau Creek,,,,,,
81857,,101702000000,,County Ditch A-Pipestone Creek,County Ditch A-Pipestone Creek,,,,,,
81858,,101702000000,,Upper North Branch Pipestone Creek,Upper North Branch Pipestone Creek,,,,,,
81859,,101702000000,,Lower North Branch Pipestone Creek,Lower North Branch Pipestone Creek,,,,,,
81860,,101702000000,,South Branch Pipestone Creek-Pipestone Creek,South Branch Pipestone Creek-Pipestone Creek,,,,,,
81861,,101702000000,,Pipestone Creek,Pipestone Creek,,,,,,
81862,,101702000000,,Upper Beaver Creek-Split Rock Creek,Upper Beaver Creek-Split Rock Creek,,,,,,
81863,,101702000000,,Little Beaver Creek,Little Beaver Creek,,,,,,
81864,,101702000000,,Middle Beaver Creek-Split Rock Creek,Middle Beaver Creek-Split Rock Creek,,,,,,
81865,,101702000000,,Springwater Creek,Springwater Creek,,,,,,
81866,,101702000000,,Fourmile Creek,Fourmile Creek,,,,,,
81867,,101702000000,,Lower Beaver Creek-Split Rock Creek,Lower Beaver Creek-Split Rock Creek,,,,,,
81868,,101702000000,,Headwaters Split Rock Creek,Headwaters Split Rock Creek,,,,,,
81869,,101702000000,,City of Jasper-Split Rock Creek,City of Jasper-Split Rock Creek,,,,,,
81870,,101702000000,,1.02E+11,1.02E+11,,,,,,
81871,,101702000000,,Devils Gulch,Devils Gulch,,,,,,
81872,,101702000000,,Palisades of Split Rock Creek,Palisades of Split Rock Creek,,,,,,
81873,,101702000000,,Blood Run,Blood Run,,,,,,
81874,,101702000000,,East Branch Rock River,East Branch Rock River,,,,,,
81875,,101702000000,,Headwaters Rock River,Headwaters Rock River,,,,,,
81876,,101702000000,,North Branch Chanarambie Creek,North Branch Chanarambie Creek,,,,,,
81877,,101702000000,,Headwaters Chanarambie Creek,Headwaters Chanarambie Creek,,,,,,
81878,,101702000000,,Chanarambie Creek,Chanarambie Creek,,,,,,
81879,,101702000000,,City of Edgerton-Rock River,City of Edgerton-Rock River,,,,,,
81880,,101702000000,,Poplar Creek,Poplar Creek,,,,,,
81881,,101702000000,,Town of Leota-Rock River,Town of Leota-Rock River,,,,,,
81882,,101702000000,,Mound Creek,Mound Creek,,,,,,
81883,,101702000000,,City of Hardwick-Rock River,City of Hardwick-Rock River,,,,,,
81884,,101702000000,,East Branch Kanaranzi Creek,East Branch Kanaranzi Creek,,,,,,
81885,,101702000000,,Headwaters Kanaranzi Creek,Headwaters Kanaranzi Creek,,,,,,
81886,,101702000000,,Norwegian Creek,Norwegian Creek,,,,,,
81887,,101702000000,,City of Adrian-Kanaranzi Creek,City of Adrian-Kanaranzi Creek,,,,,,
