OBJECTID,HUC_8,HUC_12,HU_8_NAME,HU_10_NAME,HU_12_NAME,county_10,countylsad,city_10,citylsda,,blank
58529,,,,Upper East Branch West Nishnabotna River,,,,,,,
58531,,,,Town of Kirkman-West Nishnabotna River,,,,,,,
58532,,,,Town of Viola Center-East Nishnabotna River,,,,,,,
58534,,,,Lower West Fork West Nishnabotna River,,,,,,,
58535,,,,Long Branch,,,,,,,
58537,,,,Headwaters East Branch West Nishnabotna River,,,,,,,
58540,,,,City of Manning-West Nishnabotna River,,,,,,,
58541,,,,Headwaters East Nishnabotna River,,,,,,,
58542,,,,Willow Creek,,,,,,,
58543,,,,Elk Creek,,,,,,,
58545,,,,Middle West Fork West Nishnabotna River,,,,,,,
58549,,,,Upper West Fork West Nishnabotna River,,,,,,,
58550,,,,Headwaters West Nishnabotna River,,,,,,,
58559,,,,Tekamah Creek,,,,,,,
58560,,,,Cameron Ditch,,,,,,,
58561,,,,Combination Ditch,,,,,,,
58562,,,,Silver Creek,,,,,,,
58563,,,,Riverside Ditch,,,,,,,
58564,,,,Elm Creek,,,,,,,
58565,,,,Outlet South Blackbird Creek,,,,,,,
58566,,,,North Blackbird Creek,,,,,,,
58567,,,,Cow Creek,,,,,,,
58568,,,,South Omaha Creek-Omaha Creek,,,,,,,
58569,,,,Little Papillion Creek,,,,,,,
58570,,,,Butter Flat Creek-Big Papillion Creek,,,,,,,
58571,,,,Long Creek,,,,,,,
58575,,,,Headwaters South Branch Weeping Water Creek,,,,,,,
58576,,,,North Branch Weeping Water Creek,,,,,,,
58577,,,,Cascade Creek-Weeping Water Creek,,,,,,,
58578,,,,South Cedar Creek-Weeping Water Creek,,,,,,,
58579,,,,Squaw Creek,,,,,,,
58584,,,,Headwaters South Blackbird Creek,,,,,,,
58585,,,,New York Creek,,,,,,,
58586,,,,Northwest Branch Papillion Creek,,,,,,,
58587,,,,South Papillion Creek,,,,,,,
58588,,,,Stove Creek-Weeping Water Creek,,,,,,,
86599,,,,Buck Creek,,,,,,,
87606,,,,Middle Fork Wolf River,,,,,,,
87609,,,,Halling Creek-Wolf River,,,,,,,
87611,,,,North Fork Wolf River-Wolf River,,,,,,,
87614,,,,Middle Fork Wolf River-Wolf River,,,,,,,
87616,,,,Coon Creek-Wolf River,,,,,,,
87621,,,,Cedar Creek,,,,,,,
87622,,,,Walnut Creek-Missouri River,,,,,,,
87623,,,,City of Minorsville-Missouri River,,,,,,,
87626,,,,Upper South Fork Chariton River,,,,,,,
87628,,,,Little Walnut Creek,,,,,,,
87630,,,,Headwaters Middle Fork One Hundred and Two River,,,,,,,
87631,,,,West Branch One Hundred Two River,,,,,,,
87632,,,,Jonathon Creek,,,,,,,
87633,,,,Lower South Fork Chariton River,,,,,,,
87634,,,,Elk Creek,,,,,,,
87635,,,,Walnut Creek,,,,,,,
87636,,,,Jackson Creek,,,,,,,
87638,,,,East Tarkio Creek,,,,,,,
87639,,,,Headwaters West Fork One Hundred Two River,,,,,,,
87641,,,,Hickory Creek-Shoal Creek,,,,,,,
87642,,,,Weldon Creek-Weldon River,,,,,,,
87643,,,,Steel Creek,,,,,,,
87644,,,,West Elk Creek,,,,,,,
87645,,,,Brush Creek-Weldon River,,,,,,,
87646,,,,Hickory Creek-Chariton River,,,,,,,
87647,,,,Brush Creek-Thompson River,,,,,,,
87648,,,,East Nodaway River,,,,,,,
87650,,,,West Jackson Creek,,,,,,,
87651,,,,City of Maloy-Platte River,,,,,,,
87652,,,,Bealls Creek-East Fork Grand River,,,,,,,
87653,,,,City of Benton-Grand River,,,,,,,
87654,,,,Walnut Creek,,,,,,,
87655,,,,South Creek-Lotts Creek,,,,,,,
87658,,,,Britton Branch-Little River,,,,,,,
87662,,,,Turkey Creek-Platte River,,,,,,,
87663,,,,Upper Honey Creek,,,,,,,
87664,,,,Headwaters Middle Fork Grand River,,,,,,,
87666,,,,Ervine Creek-Missouri River,,,,,,,
87667,,,,Cooper Creek,,,,,,,
87668,,,,Caleb Creek,,,,,,,
87670,,,,Kilgore Creek,,,,,,,
87672,,,,Middle South Fork Chariton River,,,,,,,
87674,,,,Dickerson Branch-Thompson River,,,,,,,
87677,,,,Middle East Fork One Hundred Two River,,,,,,,
87679,,,,Hawleyville Cemetary-East Nodaway River,,,,,,,
87680,,,,Snyder Branch-Chariton River,,,,,,,
87681,,,,Horse Creek Ditch-Possum Creek,,,,,,,
87685,,,,McGruder Creek-Little River,,,,,,,
87696,,,,Squaw Creek-Grand River,,,,,,,
87697,,,,Gooseberry Creek-East Fork Grand River,,,,,,,
87698,,,,Crooked Creek,,,,,,,
87703,,,,Mill Creek,,,,,,,
87704,,,,Fisher Creek,,,,,,,
87705,,,,No Business Creek-West Nodaway River,,,,,,,
87706,,,,Ledgewood Creek-East Nishnabotna River,,,,,,,
87707,,,,Upper West Tarkio Creek,,,,,,,
87708,,,,Snake Creek,,,,,,,
87709,,,,Main Ditch No 6,,,,,,,
87710,,,,Spring Branch-West Nishnabotna River,,,,,,,
87711,,,,Town of Fremont,,,,,,,
87712,,,,Outlet Walnut Creek,,,,,,,
87713,,,,Fourmile Creek-East Nishnabotna River,,,,,,,
87714,,,,Baker Cemetery-Tarkio River,,,,,,,
87715,,,,Fourmile Creek,,,,,,,
87716,,,,Wolf Creek-Weeping Water Creek,,,,,,,
87717,,,,Outlet South Branch Weeping Water Creek,,,,,,,
87718,,,,Camp Creek,,,,,,,
87809,,,,Little Shoal Creek,,,,,,,
87813,,,,Turkey Creek-Chariton River,,,,,,,
87823,,,,Packard Creek-Chariton River,,,,,,,
87825,,,,Sand Creek-Shoal Creek,,,,,,,
87826,,,,Lake Thunderhead-North Blackbird Creek,,,,,,,
87827,,,,North Blackbird Creek,,,,,,,
87828,,,,East Fork Locust Creek,,,,,,,
87829,,,,Nishnabotna River,,,,,,,
87830,,,,Headwaters Locust Creek,,,,,,,
87831,,,,McElroy Creek-High Creek Ditch,,,,,,,
87832,,,,High Creek,,,,,,,
87833,,,,West Locust Creek,,,,,,,
87834,,,,Upper Rock Creek,,,,,,,
87835,,,,Middle West Tarkio Creek,,,,,,,
87836,,,,Buckworth Creek-Medicine Creek,,,,,,,
87837,,,,Headwaters Medicine Creek,,,,,,,
87838,,,,Upper Muddy Creek,,,,,,,
87839,,,,Lick Branch-Weldon River,,,,,,,
87840,,,,West Fork Medicine Creek,,,,,,,
87841,,,,Upper Little Medicine Creek,,,,,,,
87842,,,,Middle Tarkio Creek,,,,,,,
87843,,,,Long Branch-Tarkio River,,,,,,,
87844,,,,Buck Creek-Tarkio River,,,,,,,
87845,,,,Brush Creek-Little River,,,,,,,
87846,,,,Lower West Tarkio Creek,,,,,,,
87847,,,,Headwaters Mill Creek,,,,,,,
87848,,,,Coal Creek-Thompson River,,,,,,,
87849,,,,Jefferies Creek-Thompson River,,,,,,,
87850,,,,Mill Creek,,,,,,,
87851,,,,Sink Creek-Nodaway River,,,,,,,
87852,,,,Indian Creek,,,,,,,
87853,,,,Headwaters East Fork Big Creek,,,,,,,
87854,,,,Buchanan Creek,,,,,,,
87855,,,,Clear Creek,,,,,,,
87856,,,,West Fork One Hundred Two River,,,,,,,
87858,,,,Shain Creek,,,,,,,
87859,,,,Upper West Fork Big Creek,,,,,,,
87860,,,,Middle Fork One Hundred and Two River,,,,,,,
87861,,,,Lower East Fork One Hundred Two River,,,,,,,
87862,,,,Wolf Creek,,,,,,,
87863,,,,Beard Branch-One Hundred and Two River,,,,,,,
87864,,,,Tuckers Creek-Lotts Creek,,,,,,,
87865,,,,Norvey Creek,,,,,,,
87866,,,,Middle Honey Creek,,,,,,,
87867,,,,Douglas Cemetary-East Fork Grand River,,,,,,,
87869,,,,Fletchall Creek-Middle Fork Grand River,,,,,,,
87870,,,,Brushy Creek-Platte River,,,,,,,
87871,,,,Marlowe Creek,,,,,,,
87872,,,,State Line-Grand River,,,,,,,
87873,,,,Platte Branch,,,,,,,
87874,,,,City of Blockton-Platte River,,,,,,,
87875,,,,Devils Horn-Grand River,,,,,,,
87876,,,,Mc Kissick Island,,,,,,,
87879,,,,Sandy Creek-Shoal Creek,,,,,,,
87880,,,,Joes Branch-Middle Fork Grand River,,,,,,,
87881,,,,Headwaters Big Muddy Creek,,,,,,,
87882,,,,Elm Creek,,,,,,,
87883,,,,Elm Branch,,,,,,,
87884,,,,Shoal Creek,,,,,,,
87885,,,,Squaw Creek-Tarkio River,,,,,,,
87886,,,,Barber Creek,,,,,,,
87889,,,,Watkins Creek-Locust Creek,,,,,,,
87891,,,,South Fork Clear Creek,,,,,,,
87892,,,,Big Branch-Weldon River,,,,,,,
87893,,,,X Branch-Grand River,,,,,,,
87896,,,,Middle West Fork Big Creek,,,,,,,
87897,,,,Little Creek,,,,,,,
87898,,,,State Line Slough-Missouri River,,,,,,,
87899,,,,Mozingo Creek,,,,,,,
87900,,,,Nishnabotna Lake,,,,,,,
87902,,,,Big Rock Creek-East Fork Grand River,,,,,,,
87903,,,,East Fork Little Tarkio Creek,,,,,,,
87904,,,,Lower Honey Creek,,,,,,,
87905,,,,Brushy Creek-Thompson River,,,,,,,
87907,,,,Muddy Creek-Nodaway River,,,,,,,
87908,,,,Long Branch,,,,,,,
87909,,,,Long Branch-Medicine Creek,,,,,,,
87910,,,,Headwaters Little Tarkio Creek,,,,,,,
87911,,,,Sandy Creek,,,,,,,
87913,,,,Little Rock Creek-East Fork Grand River,,,,,,,
87914,,,,Cow Branch-Tarkio River,,,,,,,
87915,,,,South Blackbird Creek,,,,,,,
87916,,,,Big Muddy Creek,,,,,,,
87917,,,,East Fork Big Creek,,,,,,,
87919,,,,Sand Creek-Chariton River,,,,,,,
87920,,,,Bear Creek,,,,,,,
87921,,,,Wildcat Creek-Weldon River,,,,,,,
87922,,,,Headwaters White Cloud Creek,,,,,,,
87924,,,,Middle Muddy Creek,,,,,,,
87926,,,,Upper West Locust Creek,,,,,,,
87927,,,,East and West Forks Honey Creek,,,,,,,
87929,,,,Thill Branch-One Hundred and Two River,,,,,,,
87930,,,,Wildcat Creek-Chariton River,,,,,,,
87931,,,,West Muddy Creek,,,,,,,
87932,,,,Huff Creek-Nodaway River,,,,,,,
87933,,,,Panther Creek,,,,,,,
87934,,,,Sand Creek-Nodaway River,,,,,,,
87935,,,,Grantham Creek,,,,,,,
87941,,,,Peddler Creek-Middle Fork Grand River,,,,,,,
87942,,,,Lower Rock Creek,,,,,,,
87943,,,,Indian Creek-Grand River,,,,,,,
87945,,,,Rooks Branch-Locust Creek,,,,,,,
87949,,,,Headwaters East Locust Creek,,,,,,,
87950,,,,Middle Little Medicine Creek,,,,,,,
87951,,,,Florida Creek,,,,,,,
87952,,,,Hooton Creek-Medicine Creek,,,,,,,
87954,,,,Martin Creek-Thompson River,,,,,,,
87956,,,,Lower West Fork Big Creek,,,,,,,
87957,,,,Shuteye Creek,,,,,,,
87958,,,,Panther Creek-East Fork Grand River,,,,,,,
87960,,,,Blackbird Creek,,,,,,,
87961,,,,Tarkio River,,,,,,,
87962,,,,Happy Hollow Lake-Missouri River,,,,,,,
87966,,,,Shuteye Creek,,,,,,,
87968,,,,Trail Creek,,,,,,,
87970,,,,Headwaters West Yellow Creek,,,,,,,
87972,,,,White Oak Creek,,,,,,,
87973,,,,Town of Conception Junction-Platte River,,,,,,,
87974,,,,Middle West Locust Creek,,,,,,,
87975,,,,Beadow Creek-Missouri River,,,,,,,
87976,,,,Polecat Creek,,,,,,,
87977,,,,Moccasin Creek-Wildcat Creek,,,,,,,
87979,,,,Squaw Creek,,,,,,,
87980,,,,Elkhorn Creek,,,,,,,
87981,,,,Middle Fork Grand River,,,,,,,
87983,,,,Headwaters Sampson Creek,,,,,,,
87986,,,,Headwaters No Creek,,,,,,,
87987,,,,Dog Branch-One Hundred and Two River,,,,,,,
87988,,,,East Fork Grand River,,,,,,,
87989,,,,White Cloud Creek,,,,,,,
87990,,,,Fox Creek-Sugar Creek,,,,,,,
87991,,,,Bagby Creek-Nodaway River,,,,,,,
87992,,,,Cottier Creek-Missouri River,,,,,,,
87995,,,,Cat Creek-Thompson River,,,,,,,
87999,,,,Crabapple Branch-Big Creek,,,,,,,
88000,,,,Jenkins Creek,,,,,,,
88002,,,,Lost Creek-Thompson River,,,,,,,
88005,,,,Sims Lake-Little Tarkio Creek,,,,,,,
88006,,,,Middle Creek-Weldon River,,,,,,,
88007,,,,Lower Little Medicine Creek,,,,,,,
88008,,,,Long Branch-Grand River,,,,,,,
88009,,,,Community of Reger-Locust Creek,,,,,,,
88010,,,,Lower Muddy Creek,,,,,,,
88011,,,,Upper Honey Creek,,,,,,,
88012,,,,Town of Sorrell-West Yellow Creek,,,,,,,
88016,,,,Upper East Yellow Creek,,,,,,,
88017,,,,Cypress Creek,,,,,,,
88018,,,,East Locust Creek,,,,,,,
88021,,,,Lower West Locust Creek,,,,,,,
88023,,,,Wildcat Creek,,,,,,,
88025,,,,Sampson Creek,,,,,,,
88029,,,,Little East Locust Creek,,,,,,,
88030,,,,Stillhouse Branch-Grand River,,,,,,,
88031,,,,Davis Creek,,,,,,,
88032,,,,Island Creek,,,,,,,
88033,,,,Clear Creek-Platte River,,,,,,,
88035,,,,Old Channel Little Tarkio Creek-Missouri River,,,,,,,
88037,,,,Upper Muddy Creek,,,,,,,
88038,,,,Arapahoe Creek,,,,,,,
88039,,,,Sugar Creek,,,,,,,
88040,,,,Big Creek,,,,,,,
88041,,,,Brushy Creek-Grand River,,,,,,,
88044,,,,Upper Neely Branch-One Hundred and Two River,,,,,,,
88045,,,,Winnebago Creek-Missouri River,,,,,,,
88046,,,,Hickory Creek,,,,,,,
88048,,,,Nichols Creek-Nodaway River,,,,,,,
88051,,,,Little Muddy Creek-Big Muddy Creek,,,,,,,
88053,,,,Lower Honey Creek,,,,,,,
88055,,,,Racoon Creek,,,,,,,
88056,,,,Groomer Branch-Grand River,,,,,,,
88057,,,,Wolf Creek-Thompson River,,,,,,,
88061,,,,Upper Kimsey Creek,,,,,,,
88062,,,,Black Oak Branch-Medicine Creek,,,,,,,
88064,,,,Hickory Creek,,,,,,,
88065,,,,Headwaters Third Fork,,,,,,,
88068,,,,Pilot Grove Creek,,,,,,,
88069,,,,Middle Muddy Creek,,,,,,,
88070,,,,Little Tarkio Creek-Missouri River,,,,,,,
88071,,,,Agee Creek-Platte River,,,,,,,
88073,,,,Upper Lost Creek,,,,,,,
88075,,,,Long Branch,,,,,,,
88076,,,,Hog Creek-Grand River,,,,,,,
88077,,,,No Creek,,,,,,,
88078,,,,Crooked Creek,,,,,,,
88079,,,,Headwaters Parson Creek,,,,,,,
88081,,,,Winigan Creek,,,,,,,
88083,,,,Lower Kimsey and Misson Creeks-Missouri River,,,,,,,
88084,,,,Hickory Creek,,,,,,,
88087,,,,Muddy Creek-Grand River,,,,,,,
88088,,,,Kellog Branch-One Hundred and Two River,,,,,,,
88089,,,,East Fork Lost Creek,,,,,,,
88090,,,,Brushy Creek,,,,,,,
88092,,,,Carroll Branch-Nodaway River,,,,,,,
88093,,,,Bear Creek-West Yellow Creek,,,,,,,
88094,,,,Headwaters Little Third Fork,,,,,,,
88095,,,,Lincoln Creek,,,,,,,
88096,,,,Lowes Branch-Locust Creek,,,,,,,
88098,,,,Middle Fork Lost Creek,,,,,,,
88100,,,,Crooked Creek-Third Fork,,,,,,,
88103,,,,Upper Mill Creek,,,,,,,
88105,,,,Little Creek-Grindstone Creek,,,,,,,
88106,,,,Niagara Creek-Platte River,,,,,,,
88107,,,,Big Muddy Creek,,,,,,,
88109,,,,Middle Lost Creek,,,,,,,
88110,,,,Gees Creek,,,,,,,
88111,,,,Larry Creek-Grand River,,,,,,,
88113,,,,Smith Creek-Nodaway River,,,,,,,
88115,,,,Long Branch-One Hundred and Two River,,,,,,,
88117,,,,South Big Creek,,,,,,,
88118,,,,Sapp Branch-Medicine Creek,,,,,,,
88122,,,,Muddy Creek,,,,,,,
88123,,,,Kemper Branch-Locust Creek,,,,,,,
88124,,,,Lower Mill Creek-Missouri River,,,,,,,
88126,,,,Clear Creek,,,,,,,
88127,,,,Parson Creek,,,,,,,
88129,,,,Easter Creek-Missouri River,,,,,,,
88131,,,,Turkey Creek,,,,,,,
88133,,,,Muddy Creek,,,,,,,
88135,,,,Muddy Creek,,,,,,,
88138,,,,Lower Muddy Creek,,,,,,,
88140,,,,Lower Lost Creek,,,,,,,
88141,,,,Indian Branch,,,,,,,
88142,,,,Smith Branch-Grindstone Creek,,,,,,,
88143,,,,Bays Branch-Third Fork,,,,,,,
88146,,,,Honey Creek,,,,,,,
88147,,,,West Fork Lost Creek,,,,,,,
88149,,,,Thompson River,,,,,,,
88151,,,,Dog Creek,,,,,,,
88153,,,,Middle East Yellow Creek,,,,,,,
88155,,,,Old Channel Grand River-Grand River,,,,,,,
88156,,,,Upper Castile Creek,,,,,,,
88157,,,,Old Channel-Platte River,,,,,,,
88158,,,,Rice Creek-Grindstone Creek,,,,,,,
88160,,,,Penitentiary Branch-Grand River,,,,,,,
88161,,,,Marrowbone Creek,,,,,,,
88162,,,,Bear Creek-West Yellow Branch,,,,,,,
88163,,,,Lake Creek-Grand River,,,,,,,
88167,,,,Little Third Fork,,,,,,,
88168,,,,Blackwell Branch-Grand River,,,,,,,
88170,,,,Spring Branch-Elk Creek,,,,,,,
88171,,,,Medicine Creek,,,,,,,
88172,,,,Little Parson Creek,,,,,,,
88176,,,,One Hundred and Two River,,,,,,,
88180,,,,Locust Creek,,,,,,,
88181,,,,Brushy Creek,,,,,,,
88183,,,,Lick Fork,,,,,,,
88184,,,,Johnson Creek-Grand River,,,,,,,
88185,,,,Wheeler Creek-Grindstone Creek,,,,,,,
88186,,,,Goose Lake-West Yellow Creek,,,,,,,
88192,,,,Mill Creek-Shoal Creek,,,,,,,
88193,,,,Lower East Yellow Creek,,,,,,,
88195,,,,Smith Fork-Little Platte River,,,,,,,
88196,,,,Panther Creek,,,,,,,
88198,,,,Candy Creek-Platte River,,,,,,,
88202,,,,Third Fork,,,,,,,
88203,,,,Roach Lake-Grand River,,,,,,,
88204,,,,Tom Creek,,,,,,,
88206,,,,Otter Creek,,,,,,,
88208,,,,Turkey Creek-Shoal Creek,,,,,,,
88209,,,,McGuire Branch,,,,,,,
88210,,,,Shoal Creek,,,,,,,
88212,,,,Deer Creek-Shoal Creek,,,,,,,
88213,,,,Crabapple Creek-Shoal Creek,,,,,,,
88215,,,,Campbell Creek-Grand River,,,,,,,
88216,,,,Middle Castile Creek,,,,,,,
88217,,,,City of Sumner-Grand River,,,,,,,
88218,,,,Clear Creek-Old Channel Shoal Creek,,,,,,,
88222,,,,Malden Creek,,,,,,,
88224,,,,Pigeon Creek-Platte River,,,,,,,
88229,,,,Braymer Lake-Shoal Creek,,,,,,,
88231,,,,Elk Creek,,,,,,,
88234,,,,Horse Fork,,,,,,,
88235,,,,Goose Creek,,,,,,,
88236,,,,Grindstone Creek-Little Platte River,,,,,,,
88237,,,,Headwaters Shoal Creek,,,,,,,
88240,,,,Bridge Creek,,,,,,,
88241,,,,Towstring Creek,,,,,,,
88242,,,,Mud Creek,,,,,,,
88245,,,,Lower Castile Creek,,,,,,,
88246,,,,Yellow Creek,,,,,,,
88250,,,,Cottonwood Creek-Old Channel Shoal Creek,,,,,,,
88251,,,,Belcher Branch-Platte River,,,,,,,
88252,,,,Log Creek,,,,,,,
88254,,,,North Mud Creek,,,,,,,
88256,,,,Linn Branch-Smithville Lake,,,,,,,
88257,,,,Hurricane Creek,,,,,,,
88259,,,,Tater Hill Creek,,,,,,,
88270,,,,Funkhouser Creek-Smithville Lake-Little Platte River,,,,,,,
88273,,,,Headwaters Big Creek,,,,,,,
88274,,,,Potter Slough-Grand River,,,,,,,
88275,,,,Salt Creek,,,,,,,
88281,,,,Headwaters Mud Creek,,,,,,,
88284,,,,Grove Creek-Platte River,,,,,,,
88285,,,,Grand River,,,,,,,
88290,,,,Wolf Branch-Big Creek,,,,,,,
88304,,,,Jowler Creek-Lower Platte River,,,,,,,
88305,,,,Camp Branch-Smithville Lake,,,,,,,
88311,,,,Dicks Creek,,,,,,,
88314,,,,Shootman Creek,,,,,,,
88318,,,,Smithville Lake Dam-Little Platte River,,,,,,,
88319,,,,Big Creek,,,,,,,
88326,,,,Little Platte River,,,,,,,
88344,,,,Platte River,,,,,,,
88348,,,,Todd Creek,,,,,,,
88349,,,,Wilkerson Creek,,,,,,,
88350,,,,Second Creek,,,,,,,
88362,,,,Prairie Creek,,,,,,,
242226,,,,Stony Creek,,,,,,,
242227,,,,Headwaters Waterman Creek,,,,,,,
242228,,,,Pickerel Run,,,,,,,
242234,,,,Engels Creek-Floyd River,,,,,,,
242235,,,,Little Muddy Creek,,,,,,,
242239,,,,Evergreen Cemetery-Little Sioux River,,,,,,,
242244,,,,Village of Newkirk-Floyd River,,,,,,,
242247,,,,Lost Island Outlet,,,,,,,
242252,,,,Sewer Creek,,,,,,,
242253,,,,Headwaters West Branch Floyd River,,,,,,,
242254,,,,1.02E+11,,,,,,,
242255,,,,West Branch Mill Creek-Mill Creek,,,,,,,
242256,,,,Ocheyedan River,,,,,,,
242257,,,,City of Spencer-Little Sioux River,,,,,,,
242258,,,,Little Floyd River,,,,,,,
242377,,,,Rush Lake Outlet-Ocheyedan River,,,,,,,
242379,,,,Headwaters Big Muddy Creek,,,,,,,
242383,,,,Bruegmann Park-Ocheyedan River,,,,,,,
242386,,,,Drainage Ditch 46-Little Sioux River,,,,,,,
242390,,,,North Fork Floyd River-Floyd River,,,,,,,
242391,,,,Big Muddy Creek,,,,,,,
242395,,,,Dry Run,,,,,,,
242397,,,,Little Ocheyedan River,,,,,,,
242399,,,,West Okoboji Lake,,,,,,,
242403,,,,Milford Creek,,,,,,,
242405,,,,Headwaters Stony Creek,,,,,,,
242415,,,,Ditch Number 61,,,,,,,
242419,,,,Dugout Creek-West Fork Little Sioux River,,,,,,,
242420,,,,Drainage Ditch 19-Little Sioux River,,,,,,,
243848,,,,Judicial Ditch No 13,,,,,,,
243854,,,,Judicial Ditch No 24,,,,,,,
243855,,,,Osterman Creek-Ocheyedan River,,,,,,,
243858,,,,Round Lake,,,,,,,
243863,,,,Ocheda Lake,,,,,,,
243870,,,,Okabena Lake,,,,,,,
244688,,,,West Branch Little Sioux River,,,,,,,
244691,,,,East Okoboji Lake,,,,,,,
244699,,,,Rush Lake-West Fork Little Sioux River,,,,,,,
244706,,,,Diamond Lake-Little Sioux River,,,,,,,
244715,,,,Loon Lake,,,,,,,
244718,,,,Judicial Ditch No 28,,,,,,,
244720,,,,County Ditch No 117,,,,,,,
244724,,,,County Ditch No 11-Little Sioux River,,,,,,,
47555,,,,Park Slough,,,,,,,
47608,,,,Dry Lake No. 2,,,,,,,
48620,,,,Dry Lake No. 1,,,,,,,
48648,,,,Mankey Slough,,,,,,,
48710,,,,Lake Henry,,,,,,,
48734,,,,Goose Lake,,,,,,,
48844,,,,Hayes Slough,,,,,,,
48872,,,,Lake Marsh,,,,,,,
48935,,,,Lake Saint John,,,,,,,
48949,,,,Willow Lake,,,,,,,
48968,,,,Scandinavian Cemetery,,,,,,,
49028,,,,Dolph Creek,,,,,,,
49047,,,,Gertson Slough,,,,,,,
49061,,,,Lake Albert,,,,,,,
49105,,,,Lake Mitchell,,,,,,,
49116,,,,Lake Badger,,,,,,,
49192,,,,Pattee Creek,,,,,,,
49212,,,,Upper East Brule Creek,,,,,,,
49222,,,,West Brule Creek,,,,,,,
49301,,,,Twin Lakes,,,,,,,
49365,,,,Lake Badus-Battle Creek,,,,,,,
49457,,,,Village of Junius,,,,,,,
49545,,,,Lake Herman,,,,,,,
50078,,,,Lower East Brule Creek,,,,,,,
50113,,,,Union County State Park-Brule Creek,,,,,,,
50136,,,,Union Creek,,,,,,,
50169,,,,Big Ditch,,,,,,,
50252,,,,Outlet Brule Creek,,,,,,,
56998,,,,Upper Sixmile Creek,,,,,,,
57027,,,,Rogg Creek-Rock River,,,,,,,
57030,,,,Headwaters Broken Creek,,,,,,,
57033,,,,Lower Sixmile Creek,,,,,,,
57034,,,,Dubois Creek-Indian Creek,,,,,,,
57035,,,,Beaver Creek-Big Sioux River,,,,,,,
57040,,,,Headwaters Indian Creek,,,,,,,
57106,,,,Bull Run,,,,,,,
57181,,,,Middle Sixmile Creek,,,,,,,
57232,,,,Burr Oak Creek,,,,,,,
57241,,,,Big Sioux River,,,,,,,
57342,,,,Rock River,,,,,,,
57398,,,,Dry Creek,,,,,,,
57535,,,,1.02E+11,,,,,,,
57642,,,,Green Creek-Big Sioux River,,,,,,,
57697,,,,Little Beaver Creek-Big Sioux River,,,,,,,
57877,,,,Broken Kettle Creek,,,,,,,
58119,,,,Westfield Creek,,,,,,,
58120,,,,Rock Creek-Big Sioux River,,,,,,,
58121,,,,Richland Creek-Big Sioux River,,,,,,,
79234,,,,Lower Medary Creek,,,,,,,
79276,,,,Coteau Lakes,,,,,,,
79279,,,,Clear Lake,,,,,,,
79281,,,,Lake View Cemetery,,,,,,,
79284,,,,Lower Hidewood Creek,,,,,,,
79286,,,,Dry Lake-Big Sioux River,,,,,,,
79287,,,,Hidewood Creek-Big Sioux River,,,,,,,
79289,,,,Bullhead Run,,,,,,,
79290,,,,Upper North Deer Creek,,,,,,,
79291,,,,Peg Munky Run,,,,,,,
79292,,,,Lake Poinsett,,,,,,,
79294,,,,Upper Sixmile Creek,,,,,,,
79295,,,,Peg Munky Run-Big Sioux River,,,,,,,
79296,,,,Oakwood Lakes,,,,,,,
79297,,,,Middle North Deer Creek,,,,,,,
79298,,,,Saint Pauls Church,,,,,,,
79299,,,,North Buffalo Creek,,,,,,,
79301,,,,Dells of the Big Sioux River,,,,,,,
79302,,,,Lower Sixmile Creek,,,,,,,
79303,,,,Goldsmith Lake,,,,,,,
79304,,,,Lower Deer Creek-Medary Creek,,,,,,,
79305,,,,Fountain Cemetery,,,,,,,
79306,,,,Lower North Deer Creek,,,,,,,
79307,,,,Medary Creek-Big Sioux River,,,,,,,
79308,,,,Trinity Cemetery,,,,,,,
79310,,,,Molumby Slough,,,,,,,
79311,,,,Riverview Cemetery,,,,,,,
79312,,,,Lower Spring Creek,,,,,,,
79313,,,,Lake Campbell-Battle Creek,,,,,,,
79314,,,,Midway Church-Big Sioux River,,,,,,,
79315,,,,Pelican Lake-Battle Creek,,,,,,,
79316,,,,Mud Lake,,,,,,,
79317,,,,Mud Creek,,,,,,,
79318,,,,Lake Madison Church-Battle Creek,,,,,,,
79319,,,,Lake Madison,,,,,,,
79320,,,,Lower Squaw Creek,,,,,,,
79321,,,,City of Flandreau-Big Sioux River,,,,,,,
79322,,,,Upper Squaw Creek,,,,,,,
79323,,,,Lower Bachelor Creek,,,,,,,
79324,,,,Upper Bachelor Creek,,,,,,,
79325,,,,Brookfield Creek,,,,,,,
79326,,,,Upper West Pipestone Creek,,,,,,,
79327,,,,Anderson Slough-Skunk Creek,,,,,,,
79328,,,,Town of Trent-Big Sioux River,,,,,,,
79329,,,,Colton Creek,,,,,,,
79333,,,,Outlet Battle Creek,,,,,,,
79346,,,,Jensen Creek-Skunk Creek,,,,,,,
79347,,,,Town of Baltic-Big Sioux River,,,,,,,
79348,,,,Lower West Pipestone Creek,,,,,,,
79349,,,,Silver Creek,,,,,,,
79350,,,,Slip-up Creek,,,,,,,
79351,,,,Willow Creek-Skunk Creek,,,,,,,
79352,,,,Lower West Branch Skunk Creek,,,,,,,
79353,,,,Buffalo Ridge-Skunk Creek,,,,,,,
79354,,,,Split Rock Creek,,,,,,,
79356,,,,Falls of the Big Sioux River,,,,,,,
79358,,,,Wall Lake,,,,,,,
79359,,,,Headwaters Beaver Creek,,,,,,,
79361,,,,Spring Creek,,,,,,,
79367,,,,South Fork Beaver Creek,,,,,,,
