HUC_12,FEATUREID
071000091101,4997667
071000090308,4994349
071000090701,4994375
071000091202,5000375
071000090601,5000179
071000091210,4997985
071000091208,4997821
071000090306,4996415
071000090701,4994601
071000090402,4993907
071000090603,4999955
071000090301,4999465
071000090702,4994973
071000090303,4999321
071000091210,4997969
071000090701,4994623
071000090801,4997405
071000090505,4993959
071000090303,4999219
071000090702,4995167
071000090901,5000309
071000090603,5000165
071000091207,4998115
071000090901,5000631
071000091203,5001105
071000090308,4996223
071000091210,4998147
071000090306,4996311
071000090601,5000897
071000090701,4994341
071000090607,4999855
071000090601,5000347
071000091002,4997723
071000090402,4993917
071000091208,4997853
071000090306,4996295
071000090701,4995155
071000090701,4994487
071000091210,4998149
071000090306,4994445
071000091202,5000231
071000091208,4998139
071000091212,5002749
071000091209,4997881
071000090306,4994621
071000091201,5000097
071000090306,4996345
071000091002,4998443
071000090701,4994491
071000091209,4998141
071000091211,5002727
071000090901,5000543
071000091211,4998043
071000090306,4996321
071000091210,5002755
071000090701,4994529
071000091210,4998001
071000091210,4998419
071000090701,4994713
071000091201,4999999
071000090901,5000339
071000090702,4994825
071000090704,4994461
071000090603,4999941
071000090602,4999631
071000091202,5000343
071000091210,4997999
071000090801,4997379
071000090607,5000183
071000090303,4999149
071000090602,4999883
071000090601,5000299
071000090801,4997381
071000090701,4994565
071000091201,4999647
071000090601,5000293
071000090601,5000265
071000090303,4999417
071000091210,4998413
071000091207,4998123
071000091209,4998359
071000091210,4997975
071000090701,4994649
071000091209,4997883
071000090701,4994483
071000091202,5000061
071000091101,4997691
071000090605,5000523
071000090802,4997355
071000091206,4997435
071000091210,4997963
071000091208,4997861
071000091211,5002719
071000090701,4994711
071000090802,4997363
071000090607,5000107
071000090308,4994343
071000091211,5002631
071000090306,4994513
071000090601,5000317
071000090303,4999427
071000091210,4997933
071000090701,4994387
071000090607,4999743
071000091210,4997937
071000091202,5000069
071000090603,4999897
071000090306,4996293
071000090301,4999395
071000090402,4994165
071000090904,5000613
071000091210,4998051
071000091211,4998429
071000090703,4994527
071000090702,4994929
071000090601,5000315
071000090702,4995057
071000091002,4997701
071000090301,4999507
071000091210,4998453
071000091101,4997685
071000091002,4997753
071000091207,4998119
071000090704,4995351
071000091101,4997741
071000091001,4998441
071000091209,4998377
071000091202,5000011
071000091210,4997931
071000091101,4997647
071000090606,4999789
071000090801,4997395
071000090306,4996341
071000091204,4997643
071000090505,4993931
071000090303,4999201
071000091208,4997745
071000090801,4997373
071000090301,4999349
071000091209,4998313
071000091207,4997543
071000091210,4998015
071000091207,4997483
071000090505,4995119
071000090601,5000241
071000090310,4993975
071000090703,4994593
071000090303,4999137
071000091202,5001069
071000090802,4997335
071000090303,4999185
071000091202,5000191
071000091202,5000091
071000091202,5000393
071000090802,4997339
071000090603,5000039
071000090101,4996039
071000091002,4997759
071000091201,4999831
071000090702,4994751
071000090306,4996335
071000090703,4994581
071000090703,4994677
071000090904,5000953
071000090703,4994535
071000090801,4997377
071000090702,4995465
071000091210,4998157
071000090308,4994345
071000090607,5000125
071000090603,4999869
071000090901,5000245
071000090402,4995111
071000090605,5000555
071000091211,5002615
071000091001,4997679
071000090703,4994569
071000090306,4994573
071000091209,4998375
071000091202,5000549
071000090603,4999927
071000090310,4995977
071000090602,4999799
071000090703,4994591
071000090303,4999843
071000091002,4997805
071000091212,5002665
071000091201,4999739
071000090310,4993987
071000091002,4997757
071000090101,4996085
071000091002,4997777
071000090903,5000563
071000090605,5000417
071000090702,4994727
071000091002,4997751
071000091206,4997463
071000091210,4998425
071000091202,5000413
071000090306,4996313
071000091209,4998447
071000090310,4994039
071000090801,4997399
071000091208,4997697
071000090702,5000827
071000091209,4998361
071000091001,4997649
071000090101,4996485
071000091001,5000807
071000090301,4999305
071000091211,4998433
071000091209,4998143
071000090301,4999819
071000091208,4997787
071000091210,4997951
071000090602,4999577
071000090601,5000333
071000090607,5000021
071000090308,4996149
071000090802,4997343
071000090402,4993939
071000090704,4995371
071000090904,5000759
071000091210,4997997
071000090601,5000303
071000091210,4997977
071000090308,4996147
071000090603,5000207
071000090703,4994545
071000090310,4993997
071000091201,5000063
071000090603,4999809
071000090903,5000467
071000090601,5000325
071000091002,4997749
071000090701,4994425
071000090602,4999879
071000091001,5000789
071000090904,5000619
071000090901,5000529
071000091202,5000167
071000090606,4999373
071000090607,5000015
071000090901,5000423
071000090606,4999687
071000090607,5000051
071000091001,5000791
071000091202,5000281
071000091001,5000785
071000091203,5000431
071000090904,5000693
071000090607,5000219
071000090902,5000687
071000090607,4999877
071000090904,5000711
071000091206,4997619
071000090904,5000769
071000090901,5000495
071000091202,5000557
071000091202,5000181
071000091206,4997609
071000090904,5000761
071000091209,4997689
071000091206,4997571
071000091204,4997593
071000090902,5000757
071000090904,5001173
071000090606,4999539
071000091002,4997817
071000090601,5000237
071000090706,4999099
071000091203,5001115
071000090602,4999961
071000091206,4998277
071000090604,4999755
071000090606,4999817
071000091204,4997657
071000091203,4998193
071000090709,5000969
071000090902,5000719
071000090903,5000505
071000091001,4997733
071000091202,5000471
071000091202,5000273
071000090606,4999661
071000091203,5000607
071000091206,4998245
071000091203,4997461
071000090901,5000485
071000090904,5000751
071000090606,4999553
071000090709,4999161
071000090901,5000399
071000090904,5000763
071000090904,5000699
071000091206,4997653
071000090903,5000331
071000091203,4997433
071000090902,5000955
071000090606,4999603
071000090904,5000635
071000091204,4997655
071000090604,4999677
071000090904,5000941
071000091203,5000587
071000091204,4997635
071000090607,4999913
071000090607,4999929
071000091203,4997485
071000090604,4999609
071000090904,5000709
071000091203,5001145
071000090607,4999733
071000091002,4997785
071000090903,5000507
071000091001,4997719
071000091203,5001109
071000091001,4997721
071000090902,5000545
071000090606,4999655
071000090606,4999649
071000091002,4997833
071000090607,4999887
071000090706,4994935
071000090904,5000731
071000090904,5000747
071000091204,4997633
071000091206,5000781
071000091002,4997835
071000090710,4999467
071000090604,4999599
071000090903,5000383
071000091206,5000783
071000091202,5000269
071000090902,5000627
071000090606,4999519
071000090710,4999531
071000091204,4997605
071000090606,4999721
071000090606,4999449
071000091002,4997831
071000090606,4999781
071000090904,5001199
071000090606,4999777
071000091202,5000425
071000090903,5000421
071000090901,5000531
071000091002,4997849
071000091206,4997553
071000090606,4999459
071000090902,5000723
071000090606,4999745
071000090607,4999979
071000090606,5001185
071000090904,5000951
071000091202,5000487
071000091001,4997711
071000090904,5000677
071000090708,4999355
071000090707,4994817
071000091204,4997687
071000091202,5001093
071000090904,5000713
071000091202,5000297
071000091206,4998273
071000090902,5000755
071000090606,4999663
071000091202,5000489
071000090605,5000257
071000090902,5000683
071000090902,5000745
071000091001,5000819
071000091203,5000479
071000090904,5000949
071000090901,5000615
071000090604,4999845
071000090904,5000939
071000090902,5000685
071000090904,5000943
071000090901,5000579
071000091001,5000799
071000090903,5000429
071000090606,4999423
071000090904,5000749
071000090902,5000589
071000091203,5000553
071000091209,4998309
071000091202,5001077
071000090605,5000213
071000090606,4999379
071000090604,5001187
071000091206,4998231
071000090902,5000675
071000091206,4998111
071000090607,5000261
071000090901,5000497
071000090904,5000777
071000090904,5000945
071000091202,5000307
071000091206,5000767
071000090904,5000611
071000090606,4999439
071000090901,5000595
071000091206,4997549
071000091002,4997879
071000090604,4999659
071000090904,5000771
071000090902,5000695
071000090904,5000717
071000091202,5000449
071000090708,4999253
071000091001,5000813
071000090901,5000609
071000091001,5000811
071000091202,5000033
071000090904,5000703
071000091002,4997871
071000090904,5000753
071000091202,5000215
071000091203,5001123
071000090606,4999411
071000090902,5000707
071000091204,4997629
071000091209,4998329
071000090904,5000641
071000091202,5001057
071000091206,4998247
071000090902,5000689
071000090902,5000691
071000091002,4997873
071000090904,5000775
071000091209,4997659
071000091203,5000517
071000091202,5000211
071000091206,5000773
071000090606,4999543
071000090903,5000405
071000090904,5000947
071000090902,5000539
071000090902,5000623
071000091203,4998179
071000091002,4997819
071000091202,5000533
071000091002,4997839
071000090607,5000121
071000090710,5001009
071000090904,5000937
071000091001,5001177
071000091204,4997631
071000091001,5000779
071000090901,5000353
071000091203,5001137
071000091203,4998213
071000090903,5000907
071000091206,4997555
071000090903,5000571
071000091203,4998183
071000091002,4997807
071000090904,5000637
071000090604,4999769
071000090904,5000651
071000090606,4999761
071000091204,4997651
071000090902,5000567
071000091204,4997559
071000091001,5000793
071000091202,5000145
071000090904,5000673
071000091204,4997583
071000090606,4999565
071000091002,4997829
071000090902,5000583
071000091002,4997837
071000091001,5000801
071000091206,4998217
071000090607,4999723
071000090604,5000861
071000090903,5000443
071000090607,4999741
071000090901,5000447
071000090606,4999803
071000091202,5000127
071000090904,5000645
071000090902,5000597
071000090903,5000377
071000091206,4997557
071000090903,5000919
071000090604,4999705
071000091206,4998281
071000091002,4997869
071000090606,4999383
071000091202,5001081
071000090606,5000845
071000090904,5001201
071000091206,4998243
071000091209,4997695
071000091206,4998253
071000091202,5000341
071000090708,4999245
071000090706,4999097
071000091203,5000433
071000091206,5001175
071000090904,5000701
071000090902,5000931
071000090902,5000617
071000090606,4999361
071000090904,5000663
071000090607,4999849
071000091202,5000463
071000091202,5000511
071000091204,4997677
071000090902,5000933
071000091206,4997517
071000090901,5000437
071000090607,4999997
071000091002,4997891
071000091203,5000475
071000090902,5000521
071000090904,5001195
071000090606,4999861
071000091209,4998325
071000091206,4997551
071000090904,5000657
071000091203,4997467
071000090901,5000409
071000090902,5000705
071000090901,5001143
071000091206,4998299
071000091203,4997473
071000090606,5001047
071000091206,5000765
071000090604,4999857
071000090607,5000043
071000090203,4996079
071000090605,5000441
071000090710,4999621
071000090708,4999341
071000090707,4995449
071000090605,5000889
071000090607,5000025
071000090603,5000037
071000090601,5000327
071000090602,4999633
071000090710,4999343
071000090602,5000877
071000090603,4999939
071000090603,4999873
071000090602,4999875
071000090607,5000109
071000090708,4999301
071000090708,4999463
071000090709,4999247
071000090708,4999127
071000090708,4999259
071000090602,4999815
